date_id,department_id,country_id,category_id,project_id_numeric,budget_eur,amount_eur
20250430,2,3,4,3,4594.07,3897.43644640692
20250430,2,3,5,3,1740.84,1542.82377323376
20250430,2,3,6,3,2559.29,2416.3228250027996
20250430,3,3,7,3,2212.42,2037.1547788750797
20250430,3,3,8,3,3270.79,3260.03145842544
20250430,3,3,9,3,3492.3,3553.0672077502795
20250430,4,3,10,3,4212.79,3704.0686403416803
20250430,4,3,11,3,4440.89,4784.211228231
20250430,4,3,12,3,1664.77,1499.3177663064
20250531,1,3,1,3,1000.55,952.1337600619202
20250531,1,3,2,3,3129.9,2643.4497729324
20250531,1,3,3,3,1734.87,1401.35927322708
20250531,2,3,4,3,4735.53,4180.0055621718
20250531,2,3,5,3,1094.37,886.5648493458
20250531,2,3,6,3,1653.71,1718.60723504688
20250531,3,3,7,3,2498.95,2197.6031729890797
20250531,3,3,8,3,2016.73,1766.3818690326002
20250531,3,3,9,3,4880.56,4959.214940839081
20250531,4,3,10,3,1041.32,1052.0116357998
20250531,4,3,11,3,2257.8,2088.64821676176
20250531,4,3,12,3,3906.2,3540.7611658092
20250630,1,3,1,3,2612.07,2435.7665712054
20250630,1,3,2,3,4806.19,4278.6738269634
20250630,1,3,3,3,2447.25,2306.33819995344
20250630,2,3,4,3,4387.5,4610.9869432959595
20250630,2,3,5,3,1671.59,1379.26637908428
20250630,2,3,6,3,1582.01,1423.3721930924398
20250630,3,3,7,3,2662.5,2567.0543444078403
20250630,3,3,8,3,2594.71,2677.21891158144
20250630,3,3,9,3,2243.59,2029.7171710731598
20250630,4,3,10,3,3828.02,3401.1760613223596
20250630,4,3,11,3,1422.53,1245.97924894584
20250630,4,3,12,3,2884.99,2687.1357219839997
20250731,1,3,1,3,1290.62,
20250731,1,3,2,3,4104.56,
20250731,1,3,3,3,1147.65,
20250731,2,3,4,3,1264.26,
20250731,2,3,5,3,2442.82,
20250731,2,3,6,3,3440.3,
20250731,3,3,7,3,3668.25,
20250731,3,3,8,3,1647.11,
20250731,3,3,9,3,1474.16,
20250731,4,3,10,3,4467.55,
20250731,4,3,11,3,4473.29,
20250731,4,3,12,3,1289.52,
20250831,1,3,1,3,2623.63,
20250831,1,3,2,3,1579.5,
20250831,1,3,3,3,4028.13,
20250831,2,3,4,3,4609.34,
20250831,2,3,5,3,3609.67,
20250831,2,3,6,3,1778.2,
20250831,3,3,7,3,3802.2,
20250831,3,3,8,3,3045.9,
20250831,3,3,9,3,2108.9,
20250831,4,3,10,3,4005.28,
20250831,4,3,11,3,4004.41,
20250831,4,3,12,3,3071.45,
20250930,1,3,1,3,3576.24,
20250930,1,3,2,3,3637.81,
20250930,1,3,3,3,1621.25,
20250930,2,3,4,3,2522.65,
20250930,2,3,5,3,4657.65,
20250930,2,3,6,3,2883.01,
20250930,3,3,7,3,1374.56,
20250930,3,3,8,3,1782.87,
20250930,3,3,9,3,1166.44,
20250930,4,3,10,3,2711.53,
20250930,4,3,11,3,1799.7,
20250930,4,3,12,3,3185.44,
20251031,1,3,1,3,1686.12,
20251031,1,3,2,3,4897.99,
20251031,1,3,3,3,4853.13,
20251031,2,3,4,3,4837.39,
20251031,2,3,5,3,3419.15,
20251031,2,3,6,3,3954.09,
20251031,3,3,7,3,4753.23,
20251031,3,3,8,3,3135.42,
20251031,3,3,9,3,3318.01,
20251031,4,3,10,3,4402.14,
20251031,4,3,11,3,3592.18,
20251031,4,3,12,3,2102.82,
20251130,1,3,1,3,4706.83,
20251130,1,3,2,3,4853.43,
20251130,1,3,3,3,2158.73,
20251130,2,3,4,3,4380.61,
20251130,2,3,5,3,3428.2,
20251130,2,3,6,3,4255.87,
20251130,3,3,7,3,3198.73,
20251130,3,3,8,3,2872.08,
20251130,3,3,9,3,2504.81,
20251130,4,3,10,3,2293.74,
20251130,4,3,11,3,2757.05,
20251130,4,3,12,3,2394.77,
20251231,1,3,1,3,2453.5,
20251231,1,3,2,3,2043.57,
20251231,1,3,3,3,2516.3,
20251231,2,3,4,3,2563.01,
20251231,2,3,5,3,1810.77,
20251231,2,3,6,3,4967.49,
20251231,3,3,7,3,4733.67,
20251231,3,3,8,3,4220.91,
20251231,3,3,9,3,3541.45,
20251231,4,3,10,3,4566.47,
20251231,4,3,11,3,1765.15,
20251231,4,3,12,3,1762.41,
20230131,1,1,1,4,3059.1,3295.62
20230131,1,1,2,4,3080.06,2980.58
20230131,1,1,3,4,2695.93,2717.52
20230131,2,1,4,4,3000.73,2634.43
20230131,2,1,5,4,3353.35,3506.15
20230131,2,1,6,4,4208.57,4242.86
20230131,3,1,7,4,4235.44,4353.79
20230131,3,1,8,4,1815.11,1967.38
20230131,3,1,9,4,4126.48,4272.61
20230131,4,1,10,4,1763.51,1536.02
20230131,4,1,11,4,4249.51,4379.36
20230131,4,1,12,4,2383.0,2338.39
20230228,1,1,1,4,4254.83,3429.43
20230228,1,1,2,4,3486.69,2850.49
20230228,1,1,3,4,3503.12,3557.13
20230228,2,1,4,4,3225.43,2586.73
20230228,2,1,5,4,3138.4,2923.59
20230228,2,1,6,4,1334.57,1098.93
20230228,3,1,7,4,2617.75,2101.27
20230228,3,1,8,4,2979.01,3074.53
20230228,3,1,9,4,2494.92,2144.08
20230228,4,1,10,4,2516.6,2049.21
20230228,4,1,11,4,1199.23,1119.95
20230228,4,1,12,4,4596.51,4327.78
20230331,1,1,1,4,1923.45,1973.86
20230331,1,1,2,4,3973.51,3884.0
20230331,1,1,3,4,1409.57,1283.84
20230331,2,1,4,4,4197.24,3377.06
20230331,2,1,5,4,1405.26,1423.28
20230331,2,1,6,4,4281.17,4184.71
20230331,3,1,7,4,1858.71,1612.47
20230331,3,1,8,4,3410.92,3069.9
20230331,3,1,9,4,2581.66,2730.53
20230331,4,1,10,4,4722.63,4113.97
20230331,4,1,11,4,1264.73,1124.89
20230331,4,1,12,4,4711.44,4721.47
20230430,1,1,1,4,4125.82,4329.43
20230430,1,1,2,4,4292.03,4540.44
20230430,1,1,3,4,4204.38,4165.9
20230430,2,1,4,4,2902.36,3025.83
20230430,2,1,5,4,4684.31,5018.96
20230430,2,1,6,4,2819.2,2519.7
20230430,3,1,7,4,3684.8,3294.94
20230430,3,1,8,4,4146.85,4066.78
20230430,3,1,9,4,2351.93,2241.85
20230430,4,1,10,4,1748.54,1885.2
20230430,4,1,11,4,2762.5,3000.21
20230430,4,1,12,4,4242.05,3597.05
20230531,1,1,1,4,3963.24,3451.59
20230531,1,1,2,4,2746.09,2217.74
20230531,1,1,3,4,2791.58,3005.32
20230531,2,1,4,4,1701.38,1843.58
20230531,2,1,5,4,4935.06,5409.49
20230531,2,1,6,4,4027.38,3569.82
20230531,3,1,7,4,1773.95,1565.8
20230531,3,1,8,4,4813.63,4276.95
20230531,3,1,9,4,2913.1,2909.98
20230531,4,1,10,4,3209.52,2809.58
20230531,4,1,11,4,4362.32,3517.45
20230531,4,1,12,4,4761.41,4695.08
20230630,1,1,1,4,2402.29,2329.98
20230630,1,1,2,4,3355.37,2782.56
20230630,1,1,3,4,4421.3,4166.26
20230630,2,1,4,4,2701.07,2444.95
20230630,2,1,5,4,3677.92,3005.69
20230630,2,1,6,4,1431.21,1291.06
20230630,3,1,7,4,2239.75,1896.4
20230630,3,1,8,4,1451.43,1251.82
20230630,3,1,9,4,2752.64,2485.75
20230630,4,1,10,4,2711.05,2734.82
20230630,4,1,11,4,1689.34,1799.32
20230630,4,1,12,4,3683.31,3426.44
20230731,1,1,1,4,2854.16,2878.43
20230731,1,1,2,4,1723.71,1888.04
20230731,1,1,3,4,4759.79,4773.51
20230731,2,1,4,4,2786.98,2800.5
20230731,2,1,5,4,1474.54,1398.52
20230731,2,1,6,4,2049.38,1838.83
20230731,3,1,7,4,1268.61,1308.29
20230731,3,1,8,4,4845.43,5065.79
20230731,3,1,9,4,2817.65,3043.31
20230731,4,1,10,4,2999.24,3167.15
20230731,4,1,11,4,2634.9,2809.1
20230731,4,1,12,4,4153.51,3504.82
20230831,1,1,1,4,3785.12,3484.25
20230831,1,1,2,4,2139.85,1827.59
20230831,1,1,3,4,4615.18,3769.21
20230831,2,1,4,4,1489.97,1455.81
20230831,2,1,5,4,1905.55,1551.39
20230831,2,1,6,4,3975.15,3550.53
20230831,3,1,7,4,2791.94,2451.71
20230831,3,1,8,4,3768.25,4003.65
20230831,3,1,9,4,3432.26,3527.41
20230831,4,1,10,4,4350.32,4555.58
20230831,4,1,11,4,3328.82,2805.2
20230831,4,1,12,4,1796.02,1966.91
20230930,1,1,1,4,4233.76,3707.68
20230930,1,1,2,4,2062.67,2020.79
20230930,1,1,3,4,3750.96,3667.32
20230930,2,1,4,4,4210.69,4605.2
20230930,2,1,5,4,4430.91,3831.11
20230930,2,1,6,4,3221.33,3163.54
20230930,3,1,7,4,1086.04,1181.45
20230930,3,1,8,4,3111.28,2798.69
20230930,3,1,9,4,3764.41,3974.31
20230930,4,1,10,4,2280.85,2092.34
20230930,4,1,11,4,2125.77,2087.37
20230930,4,1,12,4,4005.98,4296.3
20231031,1,1,1,4,2412.43,2341.83
20231031,1,1,2,4,4352.91,4399.46
20231031,1,1,3,4,3403.37,3166.84
20231031,2,1,4,4,4961.33,4858.25
20231031,2,1,5,4,1263.96,1058.9
20231031,2,1,6,4,1807.95,1714.15
20231031,3,1,7,4,2279.4,1910.18
20231031,3,1,8,4,4532.04,4567.5
20231031,3,1,9,4,3402.52,2996.33
20231031,4,1,10,4,1716.07,1561.67
20231031,4,1,11,4,4616.03,4412.27
20231031,4,1,12,4,4302.79,3453.36
20231130,1,1,1,4,1492.13,1609.53
20231130,1,1,2,4,3715.13,3389.42
20231130,1,1,3,4,2626.21,2682.51
20231130,2,1,4,4,4140.64,4339.74
20231130,2,1,5,4,2372.19,2505.97
20231130,2,1,6,4,4714.61,4877.28
20231130,3,1,7,4,3854.89,4019.18
20231130,3,1,8,4,4926.81,4968.78
20231130,3,1,9,4,1064.99,1153.48
20231130,4,1,10,4,1831.15,1905.18
20231130,4,1,11,4,3474.75,3509.14
20231130,4,1,12,4,3476.06,3093.09
20231231,1,1,1,4,1522.0,1438.39
20231231,1,1,2,4,1201.91,1118.63
20231231,1,1,3,4,2605.21,2090.15
20231231,2,1,4,4,3673.58,3952.39
20231231,2,1,5,4,3868.24,3824.94
20231231,2,1,6,4,3568.79,3823.7
20231231,3,1,7,4,2793.7,3012.4
20231231,3,1,8,4,1717.93,1838.28
20231231,3,1,9,4,2198.03,2283.59
20231231,4,1,10,4,3941.63,4267.58
20231231,4,1,11,4,2318.22,1977.35
20231231,4,1,12,4,1837.04,1839.76
20240131,1,1,1,4,2212.53,1851.99
20240131,1,1,2,4,1407.29,1278.89
20240131,1,1,3,4,1218.73,990.78
20240131,2,1,4,4,2085.07,1925.99
20240131,2,1,5,4,4440.52,3639.7
20240131,2,1,6,4,1932.07,1645.86
20240131,3,1,7,4,2383.76,1984.29
20240131,3,1,8,4,3026.89,3031.53
20240131,3,1,9,4,3755.39,3910.86
20240131,4,1,10,4,2719.16,2330.52
20240131,4,1,11,4,3078.32,3128.33
20240131,4,1,12,4,4088.58,3374.52
20240229,1,1,1,4,1240.56,1191.22
20240229,1,1,2,4,4459.52,3579.59
20240229,1,1,3,4,4075.88,4006.03
20240229,2,1,4,4,2126.9,2101.74
20240229,2,1,5,4,2553.32,2689.55
20240229,2,1,6,4,1752.96,1776.63
20240229,3,1,7,4,2688.0,2812.49
20240229,3,1,8,4,1594.18,1508.28
20240229,3,1,9,4,3212.23,3303.99
20240229,4,1,10,4,1054.11,928.01
20240229,4,1,11,4,3663.92,3651.75
20240229,4,1,12,4,3945.85,3163.5
20240331,1,1,1,4,1738.04,1604.03
20240331,1,1,2,4,2375.98,2355.65
20240331,1,1,3,4,2975.04,3143.73
20240331,2,1,4,4,2819.84,2649.27
20240331,2,1,5,4,3252.73,3046.74
20240331,2,1,6,4,2950.31,2903.48
20240331,3,1,7,4,3037.15,3134.43
20240331,3,1,8,4,1799.87,1489.53
20240331,3,1,9,4,2353.97,2529.25
20240331,4,1,10,4,1676.21,1682.05
20240331,4,1,11,4,1247.69,1251.29
20240331,4,1,12,4,1278.5,1214.07
20240430,1,1,1,4,1611.34,1547.27
20240430,1,1,2,4,4824.02,4585.57
20240430,1,1,3,4,1540.0,1311.8
20240430,2,1,4,4,2330.01,2484.03
20240430,2,1,5,4,4289.22,3943.35
20240430,2,1,6,4,1589.7,1648.85
20240430,3,1,7,4,4533.37,4295.93
20240430,3,1,8,4,1885.77,1919.55
20240430,3,1,9,4,1324.67,1368.41
20240430,4,1,10,4,2570.46,2504.98
20240430,4,1,11,4,4123.78,3575.19
20240430,4,1,12,4,2467.4,2687.82
20240531,1,1,1,4,4040.1,3613.9
20240531,1,1,2,4,2824.48,2518.74
20240531,1,1,3,4,2283.84,2002.09
20240531,2,1,4,4,3927.98,3699.82
20240531,2,1,5,4,4406.01,3640.32
20240531,2,1,6,4,4803.53,4956.48
20240531,3,1,7,4,3088.23,2791.96
20240531,3,1,8,4,3705.99,3960.47
20240531,3,1,9,4,3697.79,3006.23
20240531,4,1,10,4,4364.16,4570.83
20240531,4,1,11,4,2276.32,1900.61
20240531,4,1,12,4,4169.2,4412.52
20240630,1,1,1,4,4345.14,3678.04
20240630,1,1,2,4,1004.7,842.46
20240630,1,1,3,4,3065.89,2740.74
20240630,2,1,4,4,2466.59,2264.59
20240630,2,1,5,4,1444.19,1160.48
20240630,2,1,6,4,2370.22,1898.82
20240630,3,1,7,4,2477.59,2646.91
20240630,3,1,8,4,4102.8,3423.71
20240630,3,1,9,4,3831.17,3712.3
20240630,4,1,10,4,2775.34,2270.94
20240630,4,1,11,4,3628.94,3631.74
20240630,4,1,12,4,1168.78,1092.65
20240731,1,1,1,4,3785.51,3447.45
20240731,1,1,2,4,3988.07,3564.84
20240731,1,1,3,4,3195.69,2999.79
20240731,2,1,4,4,4341.37,4132.22
20240731,2,1,5,4,3093.43,2724.41
20240731,2,1,6,4,1410.28,1511.13
20240731,3,1,7,4,2846.04,2333.3
20240731,3,1,8,4,1829.73,1689.7
20240731,3,1,9,4,2101.1,2222.43
20240731,4,1,10,4,4004.08,3758.43
20240731,4,1,11,4,2084.96,1790.27
20240731,4,1,12,4,4147.44,3905.31
20240831,1,1,1,4,4703.81,3806.15
20240831,1,1,2,4,2782.87,2606.81
20240831,1,1,3,4,3614.72,3702.88
20240831,2,1,4,4,1549.79,1364.49
20240831,2,1,5,4,3238.93,3423.3
20240831,2,1,6,4,3355.46,2771.54
20240831,3,1,7,4,1911.39,1941.93
20240831,3,1,8,4,1308.3,1382.92
20240831,3,1,9,4,2107.49,1940.64
20240831,4,1,10,4,3231.39,2656.56
20240831,4,1,11,4,2219.47,1845.31
20240831,4,1,12,4,4494.75,4874.64
20240930,1,1,1,4,3964.45,3791.1
20240930,1,1,2,4,4281.31,3556.9
20240930,1,1,3,4,4120.72,4311.16
20240930,2,1,4,4,3366.6,3328.34
20240930,2,1,5,4,1174.53,1222.82
20240930,2,1,6,4,4316.15,3913.94
20240930,3,1,7,4,2458.0,2442.47
20240930,3,1,8,4,2752.97,2901.14
20240930,3,1,9,4,4376.01,3650.73
20240930,4,1,10,4,4495.01,4002.32
20240930,4,1,11,4,4705.93,4156.03
20240930,4,1,12,4,3113.92,2988.87
20241031,1,1,1,4,1838.2,1630.07
20241031,1,1,2,4,2485.97,2290.47
20241031,1,1,3,4,1897.06,1638.83
20241031,2,1,4,4,1264.37,1234.25
20241031,2,1,5,4,4720.42,5166.39
20241031,2,1,6,4,4070.09,3791.53
20241031,3,1,7,4,1920.23,1903.01
20241031,3,1,8,4,1312.0,1226.8
20241031,3,1,9,4,4859.73,4761.99
20241031,4,1,10,4,4767.9,3956.1
20241031,4,1,11,4,4270.63,3999.23
20241031,4,1,12,4,2943.12,2524.72
20241130,1,1,1,4,4693.86,4679.45
20241130,1,1,2,4,4844.35,5063.08
20241130,1,1,3,4,2649.12,2304.1
20241130,2,1,4,4,1239.01,1061.15
20241130,2,1,5,4,1183.14,1248.02
20241130,2,1,6,4,3678.57,3602.93
20241130,3,1,7,4,1866.32,1982.28
20241130,3,1,8,4,2495.71,2494.48
20241130,3,1,9,4,4056.01,3523.38
20241130,4,1,10,4,3300.56,3170.39
20241130,4,1,11,4,2040.49,2089.97
20241130,4,1,12,4,2502.93,2359.53
20241231,1,1,1,4,4016.55,3235.72
20241231,1,1,2,4,3817.42,3352.31
20241231,1,1,3,4,3226.87,3228.15
20241231,2,1,4,4,1385.52,1275.75
20241231,2,1,5,4,2975.73,2911.07
20241231,2,1,6,4,4621.81,3999.36
20241231,3,1,7,4,1132.38,1153.66
20241231,3,1,8,4,2378.57,2115.26
20241231,3,1,9,4,2256.28,2290.48
20241231,4,1,10,4,1364.82,1145.19
20241231,4,1,11,4,1227.59,1215.15
20241231,4,1,12,4,2121.26,1957.84
20250131,1,1,1,4,2570.68,2748.08
20250131,1,1,2,4,2953.34,3160.47
20250131,1,1,3,4,2400.57,2481.42
20250131,2,1,4,4,4812.58,4905.97
20250131,2,1,5,4,3214.1,3287.3
20250131,2,1,6,4,4693.41,4872.69
20250131,3,1,7,4,3395.03,3372.99
20250131,3,1,8,4,3829.36,4020.46
20250131,3,1,9,4,1955.35,2105.57
20250131,4,1,10,4,4606.14,4826.78
20250131,4,1,11,4,3166.05,2600.13
20250131,4,1,12,4,3021.8,2524.82
20250228,1,1,1,4,4304.29,3926.89
20250228,1,1,2,4,2059.64,2101.93
20250228,1,1,3,4,3010.88,2529.81
20250228,2,1,4,4,1371.56,1319.85
20250228,2,1,5,4,1481.17,1600.6
20250228,2,1,6,4,4835.12,5088.72
20250228,3,1,7,4,3582.9,3687.73
20250228,3,1,8,4,3814.72,3963.16
20250228,3,1,9,4,2395.42,2293.09
20250228,4,1,10,4,2661.23,2596.65
20250228,4,1,11,4,4519.74,4693.15
20250228,4,1,12,4,3166.89,3223.2
20250331,1,1,1,4,2615.63,2500.89
20250331,1,1,2,4,1977.6,1849.77
20250331,1,1,3,4,2522.53,2431.38
20250331,2,1,4,4,3664.56,2992.08
20250331,2,1,5,4,2856.23,2846.55
20250331,2,1,6,4,1730.48,1600.72
20250331,3,1,7,4,1228.1,1132.36
20250331,3,1,8,4,1070.7,892.49
20250331,3,1,9,4,2332.25,1883.12
20250331,4,1,10,4,2668.26,2364.98
20250331,4,1,11,4,1373.62,1192.06
20250331,4,1,12,4,2478.67,2433.04
20250430,1,1,1,4,4600.83,4137.4
20250430,1,1,2,4,1120.4,1151.24
20250430,1,1,3,4,3690.52,3816.74
20250430,2,1,4,4,1605.58,1408.64
20250430,2,1,5,4,4770.62,4668.51
20250430,2,1,6,4,3406.62,2981.08
20250430,3,1,7,4,2551.09,2405.26
20250430,3,1,8,4,4690.0,4458.05
20250430,3,1,9,4,2978.26,3246.13
20250430,4,1,10,4,1355.99,1099.18
20250430,4,1,11,4,4888.56,4366.04
20250430,4,1,12,4,1881.91,1663.96
20250531,1,1,1,4,3818.67,3887.22
20250531,1,1,2,4,3651.72,3757.73
20250531,1,1,3,4,2617.19,2146.76
20250531,2,1,4,4,2621.01,2372.43
20250531,2,1,5,4,1358.79,1106.63
20250531,2,1,6,4,3000.29,3283.0
20250531,3,1,7,4,4852.28,5316.9
20250531,3,1,8,4,4537.73,4289.26
20250531,3,1,9,4,2181.04,2321.67
20250531,4,1,10,4,2963.23,2984.66
20250531,4,1,11,4,1002.64,934.03
20250531,4,1,12,4,1767.51,1792.87
20250630,1,1,1,4,4792.42,3845.75
20250630,1,1,2,4,3458.53,2789.74
20250630,1,1,3,4,3105.83,2647.04
20250630,2,1,4,4,2366.95,2227.73
20250630,2,1,5,4,3214.54,2638.67
20250630,2,1,6,4,2029.64,2232.1
20250630,3,1,7,4,2197.31,2095.92
20250630,3,1,8,4,2375.24,1919.3
20250630,3,1,9,4,3589.71,2951.37
20250630,4,1,10,4,2212.7,2089.6
20250630,4,1,11,4,1274.27,1309.63
20250630,4,1,12,4,1500.4,1548.49
20250731,1,1,1,4,3244.93,
20250731,1,1,2,4,2471.7,
20250731,1,1,3,4,4461.58,
20250731,2,1,4,4,1718.37,
20250731,2,1,5,4,4212.6,
20250731,2,1,6,4,1701.53,
20250731,3,1,7,4,3453.9,
20250731,3,1,8,4,2406.24,
20250731,3,1,9,4,3835.07,
20250731,4,1,10,4,1374.87,
20250731,4,1,11,4,1372.31,
20250731,4,1,12,4,2972.39,
20250831,1,1,1,4,4489.29,
20250831,1,1,2,4,1158.02,
20250831,1,1,3,4,1483.59,
20250831,2,1,4,4,2379.71,
20250831,2,1,5,4,1405.81,
20250831,2,1,6,4,3967.45,
20250831,3,1,7,4,2801.13,
20250831,3,1,8,4,3898.22,
20250831,3,1,9,4,4426.19,
20250831,4,1,10,4,1207.53,
20250831,4,1,11,4,4333.23,
20250831,4,1,12,4,4182.07,
20250930,1,1,1,4,4698.2,
20250930,1,1,2,4,1346.99,
20250930,1,1,3,4,3012.73,
20250930,2,1,4,4,4597.67,
20250930,2,1,5,4,3101.24,
20250930,2,1,6,4,4131.0,
20250930,3,1,7,4,2222.26,
20250930,3,1,8,4,1536.83,
20250930,3,1,9,4,4661.56,
20250930,4,1,10,4,2068.7,
20250930,4,1,11,4,2924.77,
20250930,4,1,12,4,4200.37,
20251031,1,1,1,4,3488.76,
20251031,1,1,2,4,1038.75,
20251031,1,1,3,4,1990.95,
20251031,2,1,4,4,1620.95,
20251031,2,1,5,4,4452.7,
20251031,2,1,6,4,4444.26,
20251031,3,1,7,4,1950.2,
20251031,3,1,8,4,2508.69,
20251031,3,1,9,4,4167.16,
20251031,4,1,10,4,2340.58,
20251031,4,1,11,4,3657.02,
20251031,4,1,12,4,2510.49,
20251130,1,1,1,4,4326.72,
20251130,1,1,2,4,4567.0,
20251130,1,1,3,4,3929.13,
20251130,2,1,4,4,4113.11,
20251130,2,1,5,4,4579.14,
20251130,2,1,6,4,3437.23,
20251130,3,1,7,4,1558.39,
20251130,3,1,8,4,4894.98,
20251130,3,1,9,4,2721.59,
20251130,4,1,10,4,2236.4,
20251130,4,1,11,4,1655.94,
20251130,4,1,12,4,2217.61,
20251231,1,1,1,4,2638.46,
20251231,1,1,2,4,4763.2,
20251231,1,1,3,4,4268.48,
20251231,2,1,4,4,1672.74,
20251231,2,1,5,4,3770.1,
20251231,2,1,6,4,4315.46,
20251231,3,1,7,4,1857.99,
20251231,3,1,8,4,2284.54,
20251231,3,1,9,4,2667.15,
20251231,4,1,10,4,3619.82,
20251231,4,1,11,4,4206.69,
20251231,4,1,12,4,3934.51,
20230131,1,3,1,5,1447.57,1423.46216415456
20230131,1,3,2,5,3876.89,3234.4796767833595
20230131,1,3,3,5,3599.19,2887.1713834308
20230131,2,3,4,5,2722.46,2859.21037668084
20230131,2,3,5,5,2535.48,2683.31695023624
20230131,2,3,6,5,4150.15,4501.5521414039995
20230131,3,3,7,5,2477.03,1993.7087526557998
20230131,3,3,8,5,2045.16,1783.7162936677198
20230131,3,3,9,5,1798.13,1857.87244242396
20230131,4,3,10,5,4356.26,3588.98565510552
20230131,4,3,11,5,1008.24,951.95381793768
20230131,4,3,12,5,2816.77,2772.53825350524
20230228,1,3,1,5,4900.22,4676.51586687336
20230228,1,3,2,5,4348.36,4763.55787108212
20230228,1,3,3,5,1983.9,2012.56268856228
20230228,2,3,4,5,2768.39,2626.905094287
20230228,2,3,5,5,2706.46,2636.901878967
20230228,2,3,6,5,3269.91,3334.13762325828
20230228,3,3,7,5,3213.01,3500.4141428407197
20230228,3,3,8,5,4376.07,3511.25065743384
20230228,3,3,9,5,4068.53,4123.703670854039
20230228,4,3,10,5,4427.82,3688.80355013532
20230228,4,3,11,5,2456.86,2467.6663111192797
20230228,4,3,12,5,4602.69,4163.28094140216
20230331,1,3,1,5,2262.77,2001.9461032321199
20230331,1,3,2,5,1436.72,1415.2348103629201
20230331,1,3,3,5,2259.73,1827.1923102410399
20230331,2,3,4,5,4349.16,4091.0141849504394
20230331,2,3,5,5,3767.1,3355.4907553347603
20230331,2,3,6,5,4689.61,4320.12049624668
20230331,3,3,7,5,3687.67,3672.2188843512
20230331,3,3,8,5,2123.63,2144.4802591995604
20230331,3,3,9,5,1776.35,1639.66262642892
20230331,4,3,10,5,4743.96,4512.798524169
20230331,4,3,11,5,3060.41,3106.4008714632
20230331,4,3,12,5,1154.08,1115.97106418244
20230430,1,3,1,5,3329.59,3637.94990646816
20230430,1,3,2,5,3417.64,2736.88971933636
20230430,1,3,3,5,2681.76,2490.5989351752
20230430,2,3,4,5,3123.96,3390.91936024068
20230430,2,3,5,5,3389.91,2999.99509532928
20230430,2,3,6,5,4091.08,4017.9376889396403
20230430,3,3,7,5,4659.93,4645.5558247194
20230430,3,3,8,5,1486.56,1633.00476783204
20230430,3,3,9,5,3592.37,3443.07258591624
20230430,4,3,10,5,3761.99,3270.3381434305197
20230430,4,3,11,5,3478.73,3631.9118485214394
20230430,4,3,12,5,1447.46,1568.26559024436
20230531,1,3,1,5,3935.07,3364.417884054
20230531,1,3,2,5,4388.77,4413.74038477488
20230531,1,3,3,5,1897.15,2046.6317307517197
20230531,2,3,4,5,3325.28,3152.7859523784
20230531,2,3,5,5,1353.74,1437.16775595084
20230531,2,3,6,5,4571.05,4887.28807506648
20230531,3,3,7,5,4494.6,4906.361940235919
20230531,3,3,8,5,2202.77,1960.50943073352
20230531,3,3,9,5,2256.97,1913.9344109094
20230531,4,3,10,5,4316.09,4711.964465348639
20230531,4,3,11,5,3340.17,3117.8971738452
20230531,4,3,12,5,3939.58,3369.6961863650404
20230630,1,3,1,5,1729.32,1659.6461990042399
20230630,1,3,2,5,4362.7,3966.09436358916
20230630,1,3,3,5,2313.84,2110.6211494884
20230630,2,3,4,5,1648.19,1696.17445022496
20230630,2,3,5,5,4902.26,5289.03885778632
20230630,2,3,6,5,2736.0,2686.4359470564
20230630,3,3,7,5,4034.84,3393.7284567357597
20230630,3,3,8,5,2291.89,1862.0810887742402
20230630,3,3,9,5,3616.08,3537.2722879558796
20230630,4,3,10,5,1952.65,1632.8148289231199
20230630,4,3,11,5,3143.52,2711.43790554108
20230630,4,3,12,5,4006.58,3942.36199675884
20230731,1,3,1,5,2837.57,3089.67625069356
20230731,1,3,2,5,4094.55,4202.768240888159
20230731,1,3,3,5,4895.79,4977.489063234119
20230731,2,3,4,5,1751.02,1823.33355135456
20230731,2,3,5,5,1515.3,1404.71819287956
20230731,2,3,6,5,3196.77,3323.89091896128
20230731,3,3,7,5,4216.95,4282.9624475911205
20230731,3,3,8,5,4930.99,5179.993930496879
20230731,3,3,9,5,3966.27,3615.3071891679597
20230731,4,3,10,5,1857.79,1713.3889134439198
20230731,4,3,11,5,4711.65,4844.75175625308
20230731,4,3,12,5,2219.61,2151.47800847556
20230831,1,3,1,5,2959.18,3199.221017217
20230831,1,3,2,5,3399.16,3615.7870348325996
20230831,1,3,3,5,3182.13,2882.6728303247996
20230831,2,3,4,5,3889.38,3480.61051238964
20230831,2,3,5,5,3526.07,3429.1070777182804
20230831,2,3,6,5,3503.94,3312.7644976124398
20230831,3,3,7,5,1383.76,1272.0808537453202
20230831,3,3,8,5,2655.12,2556.41776550832
20230831,3,3,9,5,4206.22,3786.72205607592
20230831,4,3,10,5,1253.06,1123.11876522864
20230831,4,3,11,5,3575.33,3320.10213756756
20230831,4,3,12,5,2146.78,1728.7739650664398
20230930,1,3,1,5,3558.77,3621.6851377938
20230930,1,3,2,5,4031.98,3879.86209893948
20230930,1,3,3,5,1892.7,1544.3032973663999
20230930,2,3,4,5,1863.64,1982.50235702952
20230930,2,3,5,5,3623.44,3754.6923579612003
20230930,2,3,6,5,1012.27,1005.5865677458798
20230930,3,3,7,5,2592.66,2464.22741718936
